Image,LPIPS
000738,0.5061612129211426
000739,0.5234408974647522
000740,0.5602139830589294
000741,0.5820401906967163
000742,0.680272102355957
000743,0.6115745902061462
000744,0.22854015231132507
000745,0.6367197036743164
000746,0.6789466738700867
000747,0.6559668183326721
000748,0.43290984630584717
000749,0.2750908136367798
000750,0.2596915066242218
000751,0.24679049849510193
000752,0.6085789799690247
000753,0.7953413128852844
000754,0.8028464913368225
000755,0.770980715751648
000756,0.2573026716709137
000757,0.2586222290992737
000758,0.23540908098220825
000759,0.24820564687252045
000760,0.697480320930481
000761,0.7214884161949158
000762,0.7600382566452026
000763,0.7687921524047852
000764,0.24863338470458984
000765,0.25334545969963074
000766,0.25886186957359314
000767,0.2729613482952118
000768,0.29630616307258606
000769,0.5158476829528809
000770,0.5197393894195557
000771,0.5764222145080566
000772,0.41507112979888916
000773,0.32952505350112915
000774,0.358005166053772
000775,0.36744925379753113
000776,0.48972654342651367
000777,0.5278888940811157
000778,0.495410680770874
000779,0.4733896851539612
000780,0.34026259183883667
000781,0.49487289786338806
000782,0.43497326970100403
000783,0.44990676641464233
000784,0.32309889793395996
000785,0.1680983006954193
000786,0.17271937429904938
000787,0.21581797301769257
000788,0.554677426815033
000789,0.39702683687210083
000790,0.3286359906196594
000791,0.39334556460380554
000792,0.686424970626831
000793,0.24056269228458405
000794,0.2669227421283722
000795,0.2522844672203064
000796,0.6664906144142151
000797,0.17739886045455933
000798,0.18827864527702332
000799,0.1879204511642456
000800,0.6612486839294434
000801,0.5850149393081665
000802,0.6471842527389526
000803,0.5971678495407104
000804,0.37520119547843933
000805,0.23100100457668304
000806,0.3214367926120758
000807,0.33340179920196533
000808,0.19751359522342682
000809,0.5060545802116394
000810,0.5865070223808289
000811,0.4862304627895355
000812,0.13716009259223938
000813,0.2554170489311218
000814,0.2547341585159302
000815,0.2654777765274048
000816,0.49077552556991577
000817,0.34192928671836853
000818,0.38322383165359497
000819,0.373013973236084
000820,0.16199934482574463
000821,0.10148890316486359
000822,0.13860756158828735
000823,0.11005937308073044
000824,0.5108937621116638
000825,0.2273114025592804
000826,0.1952807754278183
000827,0.2175629734992981
000828,0.5784739851951599
000829,0.4237850308418274
000830,0.4236603081226349
000831,0.48592397570610046
000832,0.5489909052848816
000833,0.44433581829071045
000834,0.4083549380302429
000835,0.3851642608642578
000836,0.22770291566848755
000837,0.18001124262809753
000838,0.20197398960590363
000839,0.2243058979511261
000840,0.25821492075920105
000841,0.4795687794685364
000842,0.39612817764282227
000843,0.5154495239257812
000844,0.37870311737060547
000845,0.22103483974933624
000846,0.16367273032665253
000847,0.22062966227531433
000848,0.363330602645874
000849,0.43888401985168457
000850,0.45024576783180237
000851,0.43108421564102173
000852,0.2504570484161377
000853,0.547369122505188
000854,0.4916175603866577
000855,0.5645490884780884
000856,0.4253726601600647
000857,0.586532473564148
000858,0.625868558883667
000859,0.5286787152290344
000860,0.17909231781959534
000861,0.4427938461303711
000862,0.4169182777404785
000863,0.45968303084373474
000864,0.40372204780578613
000865,0.6583002209663391
000866,0.6698722839355469
000867,0.667245090007782
000868,0.2823825776576996
000869,0.6375224590301514
000870,0.6265981197357178
000871,0.6544111967086792
000872,0.49261146783828735
000873,0.4139363765716553
000874,0.43399176001548767
000875,0.4109008312225342
000876,0.4762400984764099
000877,0.5170972347259521
000878,0.426330029964447
000879,0.4135882556438446
000880,0.5036069750785828
000881,0.5004475116729736
000882,0.44541028141975403
000883,0.45371145009994507
000884,0.27690303325653076
000885,0.17468610405921936
000886,0.2005760371685028
000887,0.16142934560775757
000888,0.5311440825462341
000889,0.5300073623657227
000890,0.5124537944793701
000891,0.4734266698360443
000892,0.43045774102211
000893,0.5231867432594299
000894,0.5602195858955383
000895,0.5792887210845947
000896,0.5557265281677246
000897,0.538378894329071
000898,0.5169855356216431
000899,0.4979497790336609
000900,0.7416121363639832
000901,0.16945409774780273
000902,0.17877525091171265
000903,0.16884863376617432
000904,0.27944862842559814
000905,0.6624453067779541
000906,0.5691140294075012
000907,0.6084644794464111
000908,0.2755669057369232
000909,0.49318063259124756
000910,0.3733789622783661
000911,0.3827119469642639
000912,0.5874840021133423
