Image,Frequency_Correlation,Frequency_MAE,Frequency_RMSE
001128,0.2859581410884857,0.05190104991197586,0.06638159602880478
001129,0.3686490058898926,0.03668516129255295,0.05001966655254364
001130,0.38860034942626953,0.031084442511200905,0.042508143931627274
001131,0.3676280975341797,0.035586968064308167,0.04854697734117508
001132,0.6583027839660645,0.07369080930948257,0.10434621572494507
001133,0.6337200999259949,0.06653857231140137,0.09383548051118851
001134,0.6126558184623718,0.06960026919841766,0.09652534872293472
001135,0.5974070429801941,0.0719190463423729,0.0986979529261589
001136,0.7802039384841919,0.03285560384392738,0.04892028868198395
001137,0.6634764671325684,0.041479580104351044,0.05683031305670738
001138,0.6138297915458679,0.046977631747722626,0.06279201805591583
001139,0.5818507671356201,0.05181832239031792,0.06918150186538696
001140,0.49765968322753906,0.03618701547384262,0.05256416276097298
001141,0.23091204464435577,0.05487899109721184,0.07077156007289886
001142,0.2665582597255707,0.04953283071517944,0.06404953449964523
001143,0.23879370093345642,0.04889000952243805,0.06372027099132538
001144,0.5914121866226196,0.05362553521990776,0.07095091789960861
001145,0.5877220034599304,0.05391906946897507,0.07350632548332214
001146,0.5501655340194702,0.05675119906663895,0.07703910768032074
001147,0.5960666537284851,0.04964548721909523,0.06772448122501373
001148,0.5892155170440674,0.03933548927307129,0.05372943729162216
001149,0.6922069191932678,0.05189863592386246,0.07097287476062775
001150,0.6827479600906372,0.05289479345083237,0.07240483164787292
001151,0.6564072370529175,0.05637545511126518,0.07642735540866852
001152,0.577269434928894,0.06592641770839691,0.08874359726905823
001153,0.5364574790000916,0.043687235563993454,0.060394205152988434
001154,0.46373820304870605,0.050598084926605225,0.0677606537938118
001155,0.4970048666000366,0.04458314925432205,0.060331884771585464
001156,0.6670252084732056,0.0322771891951561,0.050045743584632874
001157,0.2155323177576065,0.03620997071266174,0.047459062188863754
